Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Un par de horas de caminata valen mucho la pena,"Recomiendo iniciar el recorrido en la puerta que está en Chapultepec y no en las laterales de Reforma. Deben llevar zapatos cómodos y ganas de caminar. Ahí podrás contemplar el Parque, caminar hacia el Castillo, entrar el Museo, comprar alguna nieve o bebidas y no es necesario que gastes pues si quieres puedes llevar alimentos. Es importante saber que hay baños públicos limpios con un costo mínimo.",,4,"Ciudad de México, México",2 de octubre de 2018,sept de 2018
Todo en 1,"Un espacio con muchas actividades que realizar, visitar sus museos, el bosque, el zoológico, sus teatros. Con muchas y variadas formas para conocerlo.",,5,"Ciudad de México, México",2 de octubre de 2018,sept de 2018
Picnic en familia,"El día de hoy hicimos un picnic en el bosque de Chapultepec con toda la familia y estuvo genial, es un lugar excelente para tener un momento al aire libre aún dentro de una enorme ciudad. Muy recomendable para ir con niños.",,5,"Metepec, México",30 de septiembre de 2018,oct de 2018
Maravilloso Bosque,"Realmente impresionante encontrarte con este majestuoso e inmenso bosque en medio de tan gran Urbe es el gran pulmón para esta inmensa y poblada Ciudad de Mexico, maravilloso lugar. ",,5,"Chihuahua, México",27 de septiembre de 2018,sept de 2018
Escencia,"Quien que haya estado en ciudad de México no a pasado un rato en el Zócalo, si es por que te agarre de paso o para admirar lo que algún día fue Tenochtitlan.",,4,"Tulancingo, México",19 de septiembre de 2018,abr de 2018
"Si puedes sacar tiempo, visitalo","Si estas de turismo en CDMX y puedes sacar tiempo para visitarlo, especialmente en bicicleta, entonces no lo dudes. Este ""parque"" es gigante y tiene muchas opciones en su interior, incluyendo el castillo y otros monumentos muy reconocidos.",,5,"Cali, Colombia",18 de septiembre de 2018,sept de 2018
Con mucho por hacer,"En mi visita a CDMX le dedique todo un día a este lugar, es gigante y con mucho para hacer...ideal si viaja con niños. Aparte de caminar y caminar...recomiendo rentar un bote para recorrer el lago, entrar al zoológico ( gratis ), detenerse a ver los grupos de baile folclórico, comprar souvenirs, almorzar en los stands con comida típica a buenos precios. Visite el castillo de Chapultepec con tiempo porque cierra antes de las 5 p.m. No pague tours para ir, se llega super fácil en metro.",,4,"Bogotá, Colombia",14 de septiembre de 2018,jul de 2018
Lunes estan cerrados la mayoria de accesos. ,"Yo desafortunadamente fui lunes y habia leido que estaba cerrado solo el Castillo, pero la mayoria de accesos esta cerrado solo había uno para los que van a accesar running o bicicleta.  Yo queria dedicar todo el dia a recorrerlo y no me fue posible, asi que me queda pendiente para proxima visita. ",,5,"David, Panamá",14 de septiembre de 2018,sept de 2018
Bosque de Chapultepec,Es divino! Te recomiendo ir antes de las 3pm por si quieres subir al castillo de Chapultepec ya que lo cierran 5pm yo no alcance a entrar al castillo por que llegue a las 4 al bosque y te vas entreteniendo con el bosque en si.Puedes ir con niños a recorrer. Al castillo si hay que subir un poco.,,5,,9 de septiembre de 2018,sept de 2018
Es enorme,Un hermoso lugar para poder pasear durante la tarde. Aquí verás los contrastes de la ciudad  y toda su riqueza. ,,5,,7 de septiembre de 2018,ago de 2018
"Hay que conocerlo, recorrerlo","Cuenta con unos jardines muy lindos, por mejorar los puestos de comida y de souvenirs sobre las alamedas.",,3,"Cajicá, Colombia",7 de septiembre de 2018,sept de 2018
Han hecho mejoras,"Es el pulmón de a ciudad, una antigua isla donde nacía el manantial de agua dulce que abastecía a la antigua Tenochtitlán. Visitamos el mariposario, el antiguo zoológico, caminamos por todo el bosque y por la calzada de Nezahuacoyotl llegamos a los baños de Moctezuma y a la cueva que se encuentra en el audiorama. ",,4,"Ciudad de México, México",5 de septiembre de 2018,sept de 2018
Paseo con perro junto al lago,"Recomiendo que si tiene perro lo lleve a pasear alrededor del lago de Chapultepec que está en la 2da sección. Alrededor hay dos restaurantes: el Del Lago y el Meridien. Hay estacionamiento cerca de la fuente de Tláloc, donde hay un edificio con un mural de Diego Rivera. La caminata resulta estimulante para todos los sentidos y relajante, al estar en contacto con la naturaleza, ver el lago con sus patos y truchas, obesrvar a otras personas con sus mascotas y el sonido tanto vivaz como alegre de las gentes alrededor.  Las alternativas son: caminar, correr o andar en patines junto con el perro. También es posible sentarse n el pasto y descansar en compañía de su mascota.",,5,,4 de septiembre de 2018,jul de 2018
Lugar bueno para pasear a temprana hora,"Es bueno pasear por sus senderos tiene espacios en donde uno puede sentir aislamiento y relajarse aún cuando está cerca de una avenida concurrida. Hay gran afluencia de visitantes y llega un momento que se satura, pero es bello",,4,"Ciudad de México, México",28 de agosto de 2018,abr de 2018
Encuentras de todo.,"Sin duda no puedes dejar de visitarlo, su mercado de artesanías y souvenirs es bastante amplio, consigues también bebidas, postres y por su puesto comida típica del país ademas de encontrar hermosos senderos rodeados de naturaleza y al mismo tiempo los museos que allí se encuentran. Los días domingo los museos son gratis.",,5,"Cali, Colombia",28 de agosto de 2018,ago de 2018
"Hermoso lugar, pero mucha venta de chatarra que genera mucha basura","Caminar por el Bosque de Chapultepec es una verdadera delicia. Sus caminos serpenteantes al lado de gigantescos y ancianos ahuehuetes de alguna manera te llevan al pasado. Puedes recorrer con la imaginación los tiempos en los que todo este ambiente era el marco de la estancia de Maximiliano y Carlota. Sin embargo, la cantidad de puestos de comida chatarra, de juguetes, globos, etc., se vuelve un impedimento para disfrutar de la belleza.  No hay suficientes botes de basura para toda la basura que generan los visitantes.  Se les ve rebasados y con una aureola de basura y moscas. Muy desagradable. Mis mejores experiencias han sido entre semana y llegando en cuanto se abre.  El aroma del bosque te envuelve y puedes aventurarte a llegar hasta el Castillo de Chapultepec para sentir la inmensidad de la Ciudad de México mientras despierta.",,2,"Ciudad de México, México",28 de agosto de 2018,may de 2018
Más lindo que Central Park,"Chapultepec es un parque enorme con un castillo museo, zoológico, lago, esculturas precolombinas, murales un Parque de atracciones es inmenso y muy bello más lindo que Central Park de New York",,5,"Cancún, México",28 de agosto de 2018,ago de 2018
La gran área verde de la Ciudad de México,"La ciudad de México es  muy grande.  Este Bosque de Chapultepec; tiene un castillo que hoy es museo. hay museos de arte, y el Museo de Antropología.  Una área donde se puede conocer la flora y fauna de México,  Tiene un lago, zoológico, todo   relativamente cerca  en las rejas de Chapultepec frecuentemente se exponen fotos del país. Recorrer  este lugar, requiere de varios días, los museos  son  magníficos, caminar o correr es una  actividad que muchos  de los habitantes de la ciudad gustan  hacer.    ",,5,"Mexico City, Distrito Federal, Mexico",27 de agosto de 2018,ago de 2018
Tiene de todo.,"Es genial para caminar en un día soleado, mucho mejor si puedes visitarlo un domingo pues veras como tal un típico día de descanso de las personas que viven en la ciudad de México y de todos los que estamos como visitantes. Ofrece miles de opciones de souvenirs típicos del país en su extenso mercado, postres típicos, refrescos, comida en un mall, sus museos son de entrada gratuita el día domingo. Debes ir con tiempo y mucha disposición de caminar pues es bastante extenso. Si quieres puedes llegar a pie desde el paseo de reforma. Perfecto para un día soleado.",,5,"Cali, Colombia",27 de agosto de 2018,ago de 2018
bellisimo,No podes irte de mexico sin conocerlo. Esta en el medio de la ciudad y tiene una vegetacion abundante llenas de senderos con monumentos para ver. Alli se encuentra el unico castillo de latinoamerica. ,,5,"Buenos Aires, Argentina",27 de agosto de 2018,ago de 2018
bosque de chapultepec,"Es el mejor lugar para pasear y conocer, es el Bosque más grande de México en donde está el Zoologico, hay lanchas para remar y se puede caminar, hay Museos y el Castillo que es el único también en México y se divide en 3 secciones el Bosque",,5,"Ciudad de México, México",22 de agosto de 2018,sept de 2017
BUENO!,"Es muy hermoso este sitio, sin embargo si tiene zonas muy descuidadas y sucias. Pero a donde van todos los turistas lo tienen dentro de lo que cabe muy bien!",,4,,18 de agosto de 2018,ago de 2018
Restaurante Café del Bosque.,"Magnífico Delicioso, limpio y súper atención, un lugar tradicional que cuenta con una vista hermosa y relajante.",,5,"Mazatlán, México",15 de agosto de 2018,ago de 2018
me encanta,"estar en contacto con la naturaleza me encanta, aunque ya hay muy pocos animales este lugar desde pequeña me ha encantado visitar, ideal para el paseo familiar",,5,,14 de agosto de 2018,ago de 2018
placer,"las plantas, las suculentas y las ardillitas colmaron mi alegríalugar múltiple y ecológicoda para varias horas",,5,"Buenos Aires, Argentina",13 de agosto de 2018,nov de 2017
Belleza al aire libre,"Hay que ir, ya sea para disfrutar de una simple caminata y poder darse el gusto de alimentar a una infinidad de ardillas... o para ir al castillo de Chapultepec o visitar el zoológico o uno de sus múltiples museos... hay que ir.",,5,"Santiago, Chile",13 de agosto de 2018,ago de 2018
IMPERDIBLE....,"México cuenta con muchas atracciones y esta es una de ellas. visitar este parque es una hermosa experiencia. Su castillo, que se puede visitar, es un viaje al pasado es hermosísimo y si bien cuesta subir porque es una cuesta empinada, posee un trencito turístico que uno puede abordar y por unas pocas monedas lo suben y lo bajan del mismo ya que está en la cima de una pequeña colina. A no perderlo",,4,"Lomas de Zamora, Argentina",12 de agosto de 2018,sept de 2017
Para relajarte,"El bosque tiene muchos atractivos para los paseantes, muchos varios museos que tiene entrada libre los domingos.",,5,,8 de agosto de 2018,sept de 2017
Un Lugar enorme con muchas atracciones,"Lo que recomiendo mas visitar es el Zoologico, es preciosos los animales están a la vista y hay un insectario muy interesante, tendras que ir preparado para una caminata intensa y bajo el sol, por lo que lleva gorra y tenis, y si puedes unos binoculares.",,4,"Ciudad de México, México",7 de agosto de 2018,mar de 2018
Vale la pena dedicas un fin de semana entero a este lugar,"Hay actividades para todos los gustos. Al aire libre, museos, para comprar, comer, hacer deporte, subir al castillo a tu ritmo. Realmente esta área es espectacular. Yo logré recorrer los jardines botánicos, el castillo, el lago principal y recorrer los puestos de artesanía y comida. ",,5,santiago,6 de agosto de 2018,jul de 2018
Excelente lugar para pasear,"Muchísimas actividades para toda la familia, puedes solo ir a pasear, conocer un museo, remar, comer o incluso leer un libro ",,5,"Ciudad de México, México",5 de agosto de 2018,jul de 2018
"Esperaba más, pero el Castillo hace que valga la pena","Creo que es enorme, y creo que la entrada por la librería Porrúa y el Starbucks generan una expectativa que se desvanece rápidamente. Y tal vez estoy siendo injusta, pero la cantidad inusitada de vendedores informales, con su contaminación ofrecen una experiencia que no esperaba. No fui a Xochimilco porque me advirtieron que era mugroso, pero realmente Chapultepec no es que sea tan diferente. Pero es ENORME, entonces puede ser que por donde yo llegué al Castillo, no haya sido el mejor recorrido. Su Jardín Botánico es una pérdida de tiempo, ya que ofrece muy poco que ver en realidad. Valdría la pena que la ciudad cobrara por la entrada y esos dineros los dedicara a mantener orquídeas florecidas y otras variedades como las heliconias un poco mejor mantenidas en el invernadero. Pero el Castillo...el Castillo si es lo que merece la pena el viaje.",,3,"Bogotá, Colombia",4 de agosto de 2018,ago de 2018
Zoologico,Deberían cobrar por lo menos $1.00 a cada persona que entre para mantener el lugar mejor!! Cada vez hay menos animales y las instalaciones en pésimas condiciones!,,2,"Xalapa, México",2 de agosto de 2018,jul de 2018
