Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Arte e historia,"Un lugar que no se debe dejar de visitar, mucha cultura, arte y musica. Hat exposiciones para ver y espectáculos. Muy elegante y lujoso y sobre todo limpio.",,5,"Cochabamba, Bolivia",29 de julio de 2019,jun de 2019
Espectacular ,"Se aprecian pinturas estupendas , mucha seguridad,  y guías que lo llevan por el palacio y explican cada departamento domingo de entrada libre,  solo bueno!",,5,"Dominical, Costa Rica",29 de julio de 2019,jul de 2019
Espectacular ballet folclórico,"Espectacular ballet folclórico, de gran calidad, vestidos regionales mexicanos hermosos, músicos y bailarines excelentes, artistas maravillosos, emoción, alegría, recuerdos y momentos inolvidables ! Gracias",,5,"Ciudad de México, México",28 de julio de 2019,may de 2019
Mi segunda vez en el Palacio,La primera vez que fui tenía mucho tiempo para descubrir lo maravilloso de esta emblemática construcción de la CDMX.Reglamente es un lugar muy impresionante por su arquitectura y por la ubicación tan radical que tiene en la capital del país. Ver pinturas de Diego Rivera y saber que fue lo que influyó en el para hacer este arte es una sensación indescriptible. ,,5,"Altamira, México",28 de julio de 2019,jul de 2019
Hermoso edificio en el centro de la ciudad,Vale la pena conocerlo y de ser posible ir a un espectaculo. El ballet folklorico mexicano es excelente espectaculo para no perderse en este lugar,,5,"Montevideo, Uruguay",25 de julio de 2019,jul de 2019
Ballet Folkcrórico de Mexico (de Amalia Hernandez),"Excelente!!! Coreografía, coros, mariachis, la danza del venado, todo super de primer nivel, super recomendable para todo público y sobre todo para los extranjeros, un pequeño viaje por nuestro hermoso México en el escenario de Bellas Artes",,5,,25 de julio de 2019,jul de 2019
Una vista increíble,"Una visita obligatoria en México, es el palacio de bellas artes, su iluminación y arquitectura son impresionante",,5,"Ciudad de Panamá, Panamá",24 de julio de 2019,jul de 2019
Ve a ver el lugar por el hermoso edificio solo,El hermoso edificio Art Deco es una visita obligada. Los murials permanentes son realmente algo. También nos encantaron las exposiciones allí (aunque algunas estaban cerradas).,,5,"Playa del Carmen, México",23 de julio de 2019,jul de 2019
Impresionante,Impresionante lugar. Los murales maravillosos. Tuvimos la suerte de entrar con un guía de freetour.com José Pablo Acuña Bilbao que nos explico todos los murales con lujo de detalles. Maravilloso,,5,"Norte de Argentina, Argentina",23 de julio de 2019,jul de 2019
Cada vez más hermoso con el paso de los años,"El Palacio de Bellas Artes siempre es un espacio para visitar en la CDMX. Su impresionante Art d'Ecco, la elegancia y belleza no tiene límites, te transporta de inmediato a una época de ensueño y elegancia. ",,5,"Ciudad de México, México",22 de julio de 2019,sept de 2018
Hermoso lugar,"Un sitio nesesario para conocer , recomendado para hechar la caminada a los alrededores , llegar al zócalo y comer unos buenos tacos de canasta 😃",,5,,22 de julio de 2019,jul de 2019
Bonito Lugar,"Un lugar muy bonito tanto por fuera como por dentro, el único inconveniente es que tiene es que si llevas a tu bebé en carriola batallas por que tienes que cargar la carriola por las escaleras ",,4,"Cancún, México",22 de julio de 2019,jul de 2019
Indispensable visita,"Buen lugar ubicado en el corazón de la Ciudad de México, arquitectura increíble, fotos indispensables de tu viaje",,5,,21 de julio de 2019,oct de 2018
